image_no,nose_x,nose_y,nose_score,neck_x,neck_y,neck_score,right_shoulder_x,right_shoulder_y,right_shoulder_score,right_elbow_x,right_elbow_y,right_elbow_score,right_wrist_x,right_wrist_y,right_wrist_score,left_shoulder_x,left_shoulder_y,left_shoulder_score,left_elbow_x,left_elbow_y,left_elbow_score,left_wrist_x,left_wrist_y,left_wrist_score,mid_hip_x,mid_hip_y,mid_hip_score,right_hip_x,right_hip_y,right_hip_score,right_knee_x,right_knee_y,right_knee_score,right_ankle_x,right_ankle_y,right_ankle_score,left_hip_x,left_hip_y,left_hip_score,left_knee_x,left_knee_y,left_knee_score,left_ankle_x,left_ankle_y,left_ankle_score,right_eye_x,right_eye_y,right_eye_score,left_eye_x,left_eye_y,left_eye_score,right_ear_x,right_ear_y,right_ear_score,left_ear_x,left_ear_y,left_ear_score,left_bigtoe_x,left_bigtoe_y,left_bigtoe_score,left_smalltoe_x,left_smalltoe_y,left_smalltoe_score,left_heel_x,left_heel_y,left_heel_score,right_bigtoe_x,right_bigtoe_y,right_bigtoe_score,right_smalltoe_x,right_smalltoe_y,right_smalltoe_score,right_heel_x,right_heel_y,right_heel_score,label
834,1351.3462,362.613,0.9888412,1366.1356,412.72748,0.87940115,1324.8661,415.59097,0.85783964,1307.4303,503.73383,0.9160151,1304.2725,574.33777,0.95991504,1410.3656,412.60934,0.87692577,1442.7393,497.90765,0.8746667,1421.9985,571.43823,0.9071357,1360.3359,577.3717,0.8241648,1330.8296,577.3978,0.86259484,1327.7589,689.2593,0.8995572,1345.4855,801.0301,0.82910746,1395.6611,577.43317,0.8164335,1398.6642,695.0321,0.95063424,1410.3215,815.788,0.8413773,1339.6466,350.74106,0.8666832,1360.2523,356.5811,0.8655412,1327.8978,362.4662,0.050852157,1380.9553,362.43723,0.868673,1377.8639,839.3709,0.8604586,1398.4844,845.22754,0.791743,1422.1016,833.3211,0.86119485,1304.3586,830.37787,0.85472906,1304.3108,815.7467,0.85516876,1354.3345,809.96216,0.96984065,0
835,341.81198,218.21469,0.934035,327.24878,274.29315,0.8701851,274.1899,277.14035,0.8561907,235.98442,362.48712,0.89801943,247.76079,447.83377,0.86779904,383.08942,274.24524,0.88588995,391.94644,341.79483,0.86199933,409.65158,362.49213,0.90507126,341.83795,450.80072,0.8304629,306.6437,453.79025,0.7603166,315.35388,574.4594,0.97664666,300.69806,668.66644,0.85949147,377.2646,444.8946,0.7504191,394.91116,556.7694,0.8715873,386.17648,668.70575,0.95378876,327.2114,200.78741,0.90046453,347.78937,200.79016,0.9037077,300.7113,215.39923,0.86249834,362.3605,212.43608,0.057216212,412.61853,692.2607,0.8846941,415.61203,689.1976,0.83882385,374.27182,677.4588,0.79595476,306.58923,700.98096,0.7974636,291.72302,695.23535,0.8727614,306.62927,674.48285,0.69959176,0
836,1351.4034,365.45596,0.9915595,1366.1866,415.51077,0.874215,1324.8842,418.50455,0.8476606,1307.4403,503.78888,0.924762,1301.4712,574.40857,0.95047885,1410.3687,412.63538,0.8750331,1442.7014,500.76657,0.8811846,1419.0645,571.3842,0.85705346,1360.3057,577.49054,0.8078599,1330.7749,577.4645,0.8637356,1307.3695,686.2852,0.9047835,1336.7228,792.23444,0.85623777,1398.4216,580.34125,0.809152,1401.3934,695.26154,0.92077965,1410.3314,815.8298,0.8356775,1339.7075,356.67838,0.87361634,1360.2742,359.5434,0.88253915,0,0,0,1383.8275,362.53043,0.84190875,1377.8964,839.4025,0.8595581,1398.4432,845.23975,0.7865111,1422.1104,833.3013,0.8582462,1301.4458,827.56714,0.8218444,1301.3887,812.9989,0.82788426,1354.2705,804.0404,0.8699283,0
837,356.62723,197.62163,0.9174273,339.04617,262.4877,0.91867745,294.70453,253.6943,0.85923254,244.83847,330.12814,0.8927147,288.9595,409.56845,0.88583255,385.98016,265.411,0.90752816,380.15936,338.99118,0.8270477,415.53174,342.0958,0.8871576,344.94962,433.2401,0.83793664,318.24457,436.1129,0.827455,315.48105,559.7615,0.8779346,294.71423,695.2333,0.8871449,383.0421,433.1184,0.83004415,412.44446,547.8411,0.91851723,362.44254,642.17816,0.9043123,339.10205,185.93724,0.9139168,362.52203,183.05162,0.91800743,315.4566,200.57558,0.9704818,0,0,0,403.72708,674.4876,0.86168975,403.7414,668.6528,0.8772097,339.09903,647.9111,0.8570324,336.03012,724.50964,0.8559279,315.46762,730.40894,0.7946293,283.08636,712.6743,0.7885517,0
838,1351.4052,365.45694,0.9919775,1366.185,415.5107,0.87414044,1324.8903,418.50693,0.84853446,1307.4414,503.8102,0.9264127,1301.4703,574.40936,0.95018667,1410.3601,412.63412,0.87573516,1442.7019,500.77463,0.8816626,1419.0693,571.3826,0.85728323,1360.3081,577.4853,0.8082181,1330.7754,577.45776,0.8642292,1307.3713,686.2825,0.90443057,1336.7219,792.2388,0.85611045,1398.4235,580.33655,0.8096731,1401.3961,695.2725,0.91803735,1410.3193,815.84314,0.8344154,1339.7107,356.68097,0.87367165,1360.274,359.5447,0.8827862,0,0,0,1383.8257,362.5301,0.8406749,1377.8849,839.3996,0.8592996,1398.4268,845.24646,0.7845084,1422.098,833.3163,0.8593644,1301.4661,827.5629,0.8237543,1301.4028,812.9974,0.831869,1351.5807,804.0429,0.8711247,0
839,341.812,218.21439,0.93402076,327.24835,274.2927,0.87029195,274.18793,277.13947,0.8564546,235.98683,362.48718,0.8981979,247.76521,447.84598,0.8684186,383.0897,274.24432,0.8858486,391.94962,341.79538,0.8617357,409.65207,362.49332,0.90500855,341.838,450.80212,0.8307704,306.64258,453.7916,0.7605593,315.35306,574.4594,0.97694314,300.69568,668.66315,0.85994637,377.267,444.8963,0.7505845,394.915,556.77295,0.8712549,386.1801,668.7098,0.95376176,327.2115,200.78719,0.9004999,347.78934,200.79007,0.9037454,300.71133,215.3991,0.8625084,362.3608,212.43596,0.05681698,412.627,692.25977,0.8834617,418.38742,689.20233,0.83704734,374.28162,677.46594,0.7949143,306.5886,700.9778,0.79773015,291.72156,695.23285,0.873153,306.62756,674.47723,0.69934565,0
840,1351.3032,368.36212,0.94770694,1366.1393,421.34018,0.84191144,1324.8577,424.3068,0.84698135,1307.4537,503.76202,0.93270504,1298.503,574.3456,0.9200528,1410.3433,415.61465,0.8405971,1442.7019,503.7854,0.93490195,1404.5623,571.5111,0.8836284,1357.3795,580.3598,0.80365324,1328.0132,580.27734,0.8438355,1301.399,683.30615,0.8688052,1330.8027,786.4541,0.9363985,1395.5507,583.3142,0.76763654,1401.3506,698.0464,0.9200168,1410.3478,815.8481,0.83512074,1339.6345,362.3941,0.9169992,1357.3666,362.49554,0.9292937,0,0,0,1380.875,365.46652,0.8569209,1377.9425,839.3461,0.84574205,1398.4868,845.1846,0.7822933,1422.1166,833.2912,0.8572524,1304.2858,827.59094,0.844621,1298.5156,812.99097,0.83803666,1348.414,792.181,0.85162014,0
841,350.78958,180.07161,0.8817975,338.85165,247.89821,0.9243493,291.78326,247.61943,0.89707625,227.18542,315.26465,0.87426764,283.09293,377.25717,0.7950091,385.9211,253.58203,0.881438,371.40656,330.13766,0.7604715,412.49988,338.9218,0.9029168,341.84714,421.42468,0.82552874,312.4788,427.20248,0.77593076,315.46558,553.71356,0.9425211,291.7388,692.26025,0.903492,371.31253,418.41263,0.7841816,406.70865,533.34796,0.89630485,350.74826,645.08234,0.8567629,338.91388,174.22487,0.9651313,359.60434,174.12994,0.9354183,315.28024,188.84537,0.89007115,0,0,0,394.88397,683.3751,0.7877383,392.0711,671.61566,0.82109505,335.9753,648.1481,0.8826196,336.02084,727.4545,0.8628452,315.4217,730.48517,0.8242827,274.17963,701.0522,0.8170684,0
842,1351.3031,368.36227,0.9476623,1366.1412,421.34018,0.8420019,1324.857,424.30527,0.8467779,1307.4486,503.76135,0.9335034,1298.5049,574.3481,0.9207336,1410.3463,415.61676,0.8402933,1442.7026,503.7984,0.9372114,1407.3246,571.5072,0.88320297,1357.3724,580.37604,0.80257964,1328.0084,580.2914,0.8430326,1301.3981,683.3177,0.8694591,1330.8007,786.45276,0.9361594,1395.5518,586.15826,0.76497436,1401.349,698.04333,0.92065454,1410.3488,815.83936,0.8361012,1339.6338,362.39328,0.9167778,1357.3667,362.49545,0.9292926,0,0,0,1380.8754,365.46613,0.8570496,1377.961,839.35315,0.8440494,1398.5085,845.1841,0.78396195,1422.1105,830.5543,0.8546096,1304.2792,827.58484,0.8427376,1298.5115,812.9869,0.83795965,1348.4125,792.1796,0.85144097,0
843,341.812,218.21481,0.9340829,327.24692,274.29202,0.8704362,274.18716,277.13904,0.8565306,235.98764,362.48703,0.8982234,247.76192,447.8457,0.86871654,383.08786,274.24286,0.8858334,391.95087,341.79507,0.8617236,409.6534,362.4947,0.904989,341.83557,450.80267,0.83091235,306.63977,453.79144,0.7604861,315.35287,574.4578,0.97701555,300.6936,668.65924,0.86020243,377.26233,444.89816,0.75033975,394.92102,556.77875,0.8702708,386.18356,668.7042,0.9536785,327.21164,200.7874,0.90041673,347.78946,200.79031,0.9036887,300.7112,215.39923,0.8625922,362.36066,212.43593,0.056640018,412.61728,692.26135,0.8821727,415.6167,689.1987,0.8363882,374.28763,677.4553,0.7937239,306.58655,700.98346,0.797851,291.71866,695.2368,0.87269676,306.6288,674.46924,0.70092136,0
844,1345.5763,368.49222,0.88742447,1360.3496,424.27133,0.84776413,1319.1239,427.2418,0.8411933,1307.4386,503.7727,0.9438399,1292.6243,574.2887,0.893515,1407.4453,418.44473,0.8360613,1442.6117,503.88452,0.93803227,1401.664,571.4194,0.88850206,1354.5299,577.4554,0.83747196,1327.8635,577.32666,0.8658743,1286.698,680.4406,0.87339425,1324.9348,786.39844,0.88289356,1392.6544,580.39026,0.760894,1398.529,698.0682,0.9130959,1410.272,818.71985,0.82929087,1333.8301,362.54144,0.9413684,1354.3845,362.58517,0.97903013,0,0,0,1377.975,365.5736,0.91099614,1377.9186,839.3685,0.8759616,1398.4689,845.20447,0.80748916,1422.064,833.3513,0.8866835,1286.6887,827.47894,0.7971679,1283.7626,812.87036,0.8287369,1333.7965,792.23785,0.8984392,0
845,353.62546,180.08592,0.8785977,338.8486,247.89992,0.9234976,291.77603,247.62433,0.89659876,227.18625,315.2655,0.87432843,283.09586,377.26135,0.7951469,385.92038,253.57825,0.8817527,371.40707,330.13403,0.7607062,412.49985,338.9231,0.9031526,341.84268,421.42242,0.825651,312.47446,427.1998,0.7751342,315.46512,553.71356,0.9425155,291.73776,692.2583,0.9034469,371.30597,418.41046,0.7848935,406.71,533.34766,0.8967438,350.74258,645.0826,0.8570242,338.9232,174.23181,0.9670688,359.61203,174.13733,0.9362767,315.2854,188.84024,0.891184,0,0,0,394.88354,683.37054,0.78679377,392.06927,671.6137,0.8205615,335.97235,648.1472,0.8839662,336.01624,727.453,0.8624337,315.4183,730.481,0.82385534,274.17963,701.05133,0.8165181,0
846,1345.577,368.49362,0.88742614,1360.3525,424.26974,0.84724593,1319.1245,427.2402,0.8410641,1307.4376,503.77814,0.94370025,1292.627,574.2928,0.89442074,1407.4474,418.44293,0.83590496,1442.6096,503.88467,0.9375164,1401.6593,571.4256,0.8904321,1354.5256,577.4788,0.8352788,1327.857,577.34753,0.8643399,1286.6973,680.44214,0.87358475,1324.9386,786.3925,0.8829016,1392.652,580.4169,0.7579474,1398.5283,698.07916,0.9113975,1410.2751,818.72485,0.8288512,1333.8276,362.5421,0.9416713,1354.3871,362.5857,0.978115,0,0,0,1377.9812,365.57822,0.9106515,1377.9364,839.36224,0.87758636,1398.4862,845.1958,0.8110626,1422.0571,833.35376,0.88612396,1286.7112,827.4765,0.7956668,1283.7734,812.8664,0.82802385,1333.8008,792.22876,0.89890325,0
847,341.9933,218.351,0.94241637,333.01453,277.1585,0.8569929,274.31107,280.07,0.8312504,238.83875,362.48636,0.9071057,253.6514,450.81766,0.8357271,385.91818,274.30978,0.8948746,389.02203,342.0301,0.9043896,412.48035,365.43698,0.91441035,341.89154,453.77228,0.85466975,309.54428,456.70645,0.7916943,315.3708,574.46045,0.9817221,297.82275,668.69366,0.87048924,380.11932,450.79315,0.76496136,394.94354,556.82733,0.86103565,386.1943,668.7141,0.95170397,333.09723,203.59392,0.8980022,350.80225,203.60226,0.8712035,303.6823,218.22926,0.8619417,0,0,0,412.6331,692.2775,0.88203055,418.38693,689.22516,0.83701956,374.30023,677.44885,0.788921,306.607,700.97363,0.79864633,288.98767,695.26746,0.86195153,303.6353,674.45856,0.69725996,0
848,1339.6442,374.2437,0.8570811,1357.3928,421.4178,0.87821734,1316.1538,427.21695,0.8361521,1307.3264,503.6698,0.95572597,1286.8175,571.52496,0.89069724,1404.4285,418.44836,0.8607817,1439.7164,503.74957,0.9132109,1401.3557,562.66345,0.88602704,1354.3448,577.48596,0.85045487,1324.9995,577.2951,0.8494017,1283.7809,677.4569,0.89398664,1307.2599,789.4288,0.9065095,1383.8551,583.2614,0.76903844,1392.6263,703.9052,0.8280846,1410.2676,815.882,0.8322546,1330.8972,362.64886,0.9779085,1351.5393,365.3235,0.9947455,0,0,0,1377.8109,365.60074,0.9111511,1377.9309,839.3767,0.89024997,1398.5172,842.3428,0.82663786,1422.0778,833.3089,0.8989934,1263.244,821.7214,0.79297084,1263.2538,812.8281,0.81807685,1322.0078,806.95355,0.8824223,0
849,347.7978,177.00792,0.92680824,336.00275,244.70001,0.90769887,288.86475,241.81223,0.8530112,224.10225,300.7851,0.8877372,280.06738,362.53952,0.8596839,383.03506,244.82776,0.89893615,377.24384,318.2944,0.86560714,418.40048,318.50372,0.88297343,338.88754,412.63425,0.842195,303.66565,412.6884,0.7535749,315.48065,550.80493,0.92764544,286.02823,689.1907,0.8502127,365.49295,412.59433,0.83965164,397.79343,533.27966,0.8551431,344.81946,653.8992,0.85177344,338.85037,171.15878,0.91822284,356.6713,171.09164,0.8778144,312.41577,180.02632,0.8971629,0,0,0,389.07153,692.1758,0.8660084,389.0066,683.3739,0.7916091,333.0704,662.7882,0.8378148,335.9884,730.36066,0.84599876,315.4157,730.475,0.8209854,268.41333,695.059,0.8717605,0
850,1339.644,374.24258,0.85741776,1357.3915,421.4152,0.8788018,1316.1545,427.21445,0.83614194,1307.3267,503.64328,0.95210063,1286.8207,571.5176,0.88916016,1404.4266,418.4471,0.86139524,1439.7175,503.7452,0.9131506,1401.3534,562.6581,0.8861069,1354.35,577.48376,0.85178053,1325.0072,577.2901,0.8511498,1283.7766,677.45416,0.89505756,1307.2584,789.4147,0.9101554,1383.8599,583.26056,0.7694072,1392.6272,703.9081,0.8283467,1410.2673,815.88306,0.8317751,1330.8978,362.64792,0.97827756,1351.5399,365.32333,0.9949039,0,0,0,1377.8112,365.60135,0.90990907,1377.9375,839.37427,0.89019746,1398.5256,842.33594,0.8265075,1422.0751,833.3085,0.8976289,1263.257,821.7105,0.79341316,1263.26,812.8194,0.81864506,1321.999,806.93274,0.88062775,0
851,341.99344,218.35115,0.94239396,333.01306,277.1567,0.8570986,274.31094,280.07034,0.83131176,238.8406,362.4809,0.907256,253.65169,450.82385,0.8365687,385.9158,274.30685,0.8949645,389.02264,342.0284,0.9047207,412.4827,365.44034,0.9139915,341.89273,453.77164,0.854215,309.54816,456.70605,0.7920526,315.37064,574.4621,0.9819501,297.82358,668.68256,0.8710706,380.11963,450.79126,0.7644844,394.94107,556.8253,0.86101425,386.1957,668.714,0.95174646,333.0973,203.59416,0.8979705,350.80096,203.60324,0.87120926,303.6833,218.22992,0.8618766,0,0,0,412.61642,692.27454,0.8812276,415.60696,689.21814,0.83648765,374.30554,677.44977,0.78802216,306.59903,700.9781,0.7982856,288.97952,695.2689,0.8625377,303.63748,671.7075,0.6982371,0
852,1333.799,377.2169,0.88119763,1354.498,424.35248,0.89978504,1310.2473,427.30643,0.8681305,1304.3932,503.82623,0.96938145,1283.8335,571.4974,0.91502666,1401.5298,421.35236,0.8700799,1439.7109,500.75922,0.86776626,1398.4958,553.9319,0.91572833,1351.5215,580.27936,0.85059077,1322.0371,577.32635,0.83250517,1283.7032,677.5292,0.89437234,1289.6768,801.09467,0.8265599,1380.8652,586.15796,0.78890353,1380.8866,706.9054,0.8724913,1407.375,818.6946,0.83666575,1330.7141,365.36932,0.9899691,1351.3656,365.44223,0.96739036,0,0,0,1374.9597,368.42346,0.878592,1377.9514,839.408,0.9048443,1398.5267,842.3447,0.82607996,1422.0178,833.3092,0.8874346,1245.4508,815.8702,0.7810339,1248.4851,812.72186,0.79961723,1304.3812,812.8599,0.94911987,0
853,347.79837,177.00589,0.9268185,336.00427,244.70009,0.9071592,288.86475,241.80916,0.852148,224.10237,300.7827,0.8880134,280.06598,362.53796,0.85820323,383.03906,244.8293,0.90087426,377.24567,318.29776,0.86618453,415.62723,318.50922,0.88330424,338.88757,412.6329,0.8427389,303.65973,412.6883,0.7538534,315.48062,550.80457,0.9272461,286.02872,689.1888,0.85006076,365.4879,412.59558,0.83916396,397.79666,533.27484,0.85196245,344.82346,653.897,0.85221446,338.85297,171.15912,0.9198699,356.67004,171.09323,0.8793103,312.41733,180.02647,0.89761245,0,0,0,389.06897,692.18414,0.86713207,389.01086,683.3797,0.79231346,333.07254,662.7845,0.83831555,335.99026,730.3611,0.84591055,315.416,730.4753,0.8210117,268.4146,695.0572,0.87214655,0
854,1333.7981,377.2164,0.881181,1354.4993,424.3536,0.899826,1310.2467,427.30396,0.86799234,1304.3937,503.82385,0.96934795,1283.8359,571.4956,0.9147433,1401.5325,421.35596,0.86979586,1439.7107,500.76257,0.86827785,1398.4978,553.9299,0.91603667,1351.5227,580.2828,0.85069245,1322.0382,577.3281,0.83261603,1283.7035,677.5288,0.8945226,1289.6786,801.0995,0.82643235,1380.8662,586.16266,0.7889176,1380.8854,706.9007,0.872689,1407.3768,818.6966,0.83630973,1330.714,365.36935,0.98993444,1351.3652,365.44196,0.9672494,0,0,0,1374.9595,368.4231,0.87855357,1377.9525,839.40955,0.90545744,1398.5277,842.3477,0.82656324,1422.0206,833.30945,0.887702,1245.4519,815.87726,0.7819333,1248.4845,812.727,0.8009961,1304.3824,812.863,0.9503056,0
855,342.0257,215.38017,0.90742457,333.10406,274.20154,0.8961473,277.19275,274.19882,0.8555546,238.86914,356.679,0.85247076,262.42746,436.25082,0.863493,385.97903,274.2024,0.9125463,388.91824,342.0669,0.89765596,412.4514,362.6346,0.9061929,341.7799,450.7924,0.8441464,306.5644,453.696,0.7556669,315.25293,574.2926,0.93063897,295.0001,665.68286,0.87164664,374.34747,444.96075,0.7550434,392.00604,553.9573,0.899353,386.16687,668.65454,0.94988835,333.1288,200.7201,0.92240906,353.67932,200.70132,0.9027449,306.62128,215.29713,0.83579516,0,0,0,412.61502,692.215,0.88016146,415.60355,689.1364,0.8255893,371.41394,677.45294,0.79746914,306.58063,701.00037,0.8377075,288.94098,695.2522,0.8939904,297.84192,668.7147,0.7094228,0
856,1333.7991,377.2164,0.88120186,1354.4968,424.347,0.90020317,1310.2456,427.30734,0.86839867,1304.395,503.8211,0.969779,1283.8367,571.49194,0.9144924,1401.5292,421.341,0.8706937,1439.711,500.76068,0.86815614,1398.4937,553.9361,0.91557956,1351.5286,580.2725,0.8514521,1322.0433,577.3166,0.833032,1283.705,680.35095,0.89405936,1289.6748,801.0941,0.8269148,1380.8783,583.3299,0.78795743,1380.8864,706.90765,0.87286955,1407.3737,818.6946,0.8367127,1330.7144,365.3694,0.989887,1351.3658,365.44183,0.9673801,0,0,0,1374.9592,368.42316,0.87831247,1377.9552,839.41064,0.9050839,1398.529,842.3467,0.826578,1422.0162,833.3073,0.8869743,1245.458,815.8557,0.78232616,1251.3079,812.7144,0.799476,1304.3795,812.86053,0.9497946,0
857,344.86246,176.95595,0.94526285,333.0141,241.7874,0.85211754,280.15552,238.91113,0.8126615,218.21796,297.8406,0.87031054,271.19226,353.70905,0.82240605,380.12604,241.86856,0.84741664,383.02103,312.52313,0.8783189,418.47647,315.25754,0.8731335,330.108,412.4927,0.79496944,294.90195,412.5533,0.79596007,315.42752,550.8172,0.9118364,271.36374,692.20264,0.876268,362.42664,409.7162,0.8237512,389.0539,539.17395,0.884249,341.92853,668.49054,0.9033113,335.9713,168.30225,0.88813365,353.6749,168.18349,0.8420841,300.7793,177.16026,0.8894193,0,0,0,389.0305,700.9495,0.80044186,388.9639,692.29626,0.8518931,324.29446,671.5863,0.8264593,321.27454,736.30676,0.86728215,300.73352,739.1737,0.82709897,259.49008,698.09924,0.78598267,0
858,1333.8014,377.21375,0.88080436,1354.5028,424.34888,0.8993279,1310.2505,427.30768,0.8680254,1304.3939,503.8244,0.96954834,1283.841,571.4915,0.91410774,1401.5352,421.34128,0.8698976,1439.7051,500.7618,0.8673036,1398.4891,553.936,0.91524893,1351.523,580.273,0.8512314,1322.0381,577.3202,0.8329066,1283.7046,680.35297,0.893929,1289.6782,801.0838,0.826553,1380.8706,583.3275,0.7887149,1380.8883,706.9082,0.8726723,1407.3741,818.7218,0.83433807,1330.7164,365.3691,0.989819,1351.3656,365.44073,0.96759677,0,0,0,1374.957,368.4212,0.8783222,1377.9471,839.4038,0.9063308,1398.5216,842.3511,0.8234782,1422.0159,833.3308,0.892815,1245.4612,815.8515,0.7825928,1251.3136,812.71027,0.7998719,1304.3838,812.8494,0.953214,0
859,342.02618,215.37979,0.9071434,333.10657,274.20145,0.8965063,277.19296,274.1991,0.85535437,238.86252,356.68448,0.8526568,262.43127,436.23807,0.8661974,385.98282,274.2027,0.91307443,388.9147,342.06332,0.896686,412.4315,362.62726,0.9053767,341.78143,450.78934,0.8437718,306.5708,453.69296,0.75562227,315.2507,574.2888,0.9291649,295.00082,665.6793,0.8712939,374.3479,444.9564,0.75517863,392.0077,553.95764,0.89920723,386.16714,668.65063,0.9499113,333.13004,200.72008,0.92244405,353.67987,200.70142,0.90269667,306.62103,215.29652,0.8358966,0,0,0,412.61682,692.2088,0.87893474,415.60202,689.131,0.8244611,371.4172,677.4505,0.7982898,306.57187,701.0096,0.83608013,288.9372,695.2567,0.8935576,297.84534,668.7082,0.7108098,0
860,1330.7206,383.05264,0.944317,1354.2649,430.2151,0.941684,1307.2355,430.21307,0.92516696,1301.3512,506.61133,0.9164678,1280.823,574.47705,0.9523524,1398.6285,430.12872,0.8884523,1433.8881,500.80853,0.86378884,1395.5131,553.98663,0.8711416,1348.5499,580.398,0.813916,1313.2654,577.51196,0.802337,1280.8282,689.1078,0.899595,1280.811,809.786,0.8919927,1377.8243,589.1155,0.8094971,1375.034,709.8538,0.91700196,1407.3378,812.7672,0.8655349,1324.977,365.51215,0.95895827,1345.5566,365.62784,0.8934523,0,0,0,1371.9839,371.36087,0.82963663,1380.83,839.40063,0.90052253,1401.5115,839.3845,0.8590725,1421.9358,818.7174,0.8098248,1227.8706,818.7891,0.76474386,1233.6272,812.8889,0.8172359,1286.7584,821.7074,0.8391248,0
861,344.8544,174.29199,0.9465692,333.01666,241.7882,0.85242486,280.15994,238.91113,0.8123763,218.2171,297.83957,0.870234,271.19168,353.70944,0.8225948,380.1265,241.8704,0.8477757,383.01987,312.5254,0.8781125,418.47446,315.2559,0.8726075,330.10797,412.49246,0.794973,294.90155,412.55255,0.79614043,315.4288,550.81757,0.91163033,271.35904,692.20636,0.87685347,362.4269,409.71625,0.8237289,389.05356,541.9987,0.8834317,341.92667,668.49084,0.90380657,335.96872,168.29852,0.8879488,353.6696,165.3747,0.842842,300.779,177.15652,0.8901698,0,0,0,389.0422,698.17896,0.79920566,388.9741,692.293,0.84964097,324.28793,671.5892,0.82692015,321.2759,736.30304,0.8663102,300.73288,739.17303,0.82644475,259.48724,698.10175,0.78436196,0
862,1330.7205,383.05292,0.94434285,1354.2634,430.21375,0.9413206,1307.2354,430.21188,0.92496216,1301.3514,503.93134,0.9169786,1280.8209,574.4762,0.95224607,1398.626,430.1277,0.8885538,1433.8867,500.8096,0.86380327,1395.5131,553.9859,0.87110984,1348.554,580.3946,0.81484705,1316.0784,577.4987,0.8024414,1280.8269,689.1092,0.9000323,1280.8103,809.7866,0.8914962,1377.8268,589.1112,0.80962205,1375.0323,709.8564,0.9169897,1407.3413,812.76447,0.86492056,1324.9768,365.51236,0.95887464,1345.5566,365.62854,0.89327824,0,0,0,1371.9827,371.3613,0.82916117,1380.834,839.3977,0.90057045,1401.5184,839.38116,0.85865086,1421.9408,818.7145,0.80871284,1227.876,818.7874,0.76529753,1233.6298,812.8889,0.81756306,1286.7584,821.7134,0.83803916,0
863,341.99045,203.56924,0.9391659,335.94827,268.37582,0.91848963,280.09067,268.38446,0.86778355,230.10472,342.0788,0.8827074,262.47183,430.24298,0.86143035,385.98846,268.34958,0.93965375,386.19324,338.84482,0.88800156,409.63553,359.50513,0.88274175,339.0465,439.03436,0.85226864,303.6516,439.1423,0.75102496,309.51236,562.713,0.8488053,294.8187,659.7756,0.86281693,368.53366,436.14902,0.7922164,389.02982,550.79755,0.93507516,386.06683,668.4827,0.9216883,333.11267,197.69904,0.9266864,350.7675,197.62215,0.9055758,309.54593,203.63797,0.87412,0,0,0,412.55072,689.22064,0.8403265,415.53754,677.4412,0.79999787,371.3455,674.608,0.8096622,306.59238,700.9888,0.85013795,288.95026,695.247,0.8791653,294.83585,668.5439,0.70625174,0
